Volume Identifier,Access,Rights,University of Michigan record number,Enumeration/Chronology,Source,Source institution record number,OCLC numbers,ISBNs,ISSNs,LCCNs,Title,Imprint,Rights determination reason code,Date of last update,Government Document,Publication Date,Publication Place,Language,Bibliograhic Format
njp.32101049952466,allow,pd,008897869,,NJP,1955824,15654307,,,12029032 //r87,"Geodesy. The Texas-California arc of primary triangulation, by William Bowie, inspector of geodetic work, and chief of the Computing division, Coast and geodetic survey ...","Govt. print. off., 1912.",bib,2010-10-19 15:33:02,1,1912,dcu,eng,BK
njp.32101049952532,allow,pd,008897870,,NJP,1957476,19080804,,,23026075 //r922,"Precise triangulation along the ninety-eighth meridian, Kansas-Oklahoma boundary to Alice, Tex. ...","Govt. print. off., 1923.",bib,2010-10-19 15:33:50,1,1923,dcu,eng,BK
njp.32101049954199,allow,pd,008897887,,NJP,1958174,20537610,,,20027540,"United States Coast and geodetic survey: description of its work, methods, and organization ...","Govt. print. off., 1920.",bib,2010-10-19 15:34:07,1,1920,dcu,eng,BK
njp.32101049964297,allow,pdus,008897916,,NJP,1963035,34975678,,,01022448,"Verhandlungen der vom 27. Sept. bis 2. Oct. 1877 zu Stuttgart abgehaltenen funften Allgemeinen Conferenz der Europaischen Gradmessung. redigirt von C. Bruhns [und] A. Hirsch. Zugleich mit dem generalbericht für das jahr 1877, hrsg. vom Centralbureau der Europäischen gradmessung.Comptes-rendus des séances de la cinquième Conférence géodésique internationale.","G. Reimer, 1878.",bib,2010-11-02 20:32:50,0,1878,gw ,ger,BK
njp.32101049964412,allow,pdus,008897918,1878/84,NJP,1944971,6564092,,,07027178,Astronomisch-geodätische Arbeiten im Jahre 1870-1884.,"P. Stankiewicz, 1871-85.",bib,2010-10-19 15:33:02,0,1885,gw ,ger,BK
njp.32101049968942,allow,pdus,008897918,1873/77,NJP,1944971,6564092,,,07027178,Astronomisch-geodätische Arbeiten im Jahre 1870-1884.,"P. Stankiewicz, 1871-85.",bib,2010-10-19 15:33:35,0,1885,gw ,ger,BK
njp.32101051763314,allow,pdus,008899814,,NJP,1494147,7076336,,,,L'horloge astronomique de la Cathédrale de Strasbourg / par Alfred Ungerer et Théodore Ungerer ; avec une préface par Camille Flammarion.,"Imprimerie Alsacienne, 1922.",bib,2010-10-28 19:30:45,0,1922,fr ,fre,BK
nyp.33433090896998,allow,pdus,008899814,,NYP,.b13749130x,7076336,,,,L'horloge astronomique de la Cathédrale de Strasbourg / par Alfred Ungerer et Théodore Ungerer ; avec une préface par Camille Flammarion.,"Imprimerie Alsacienne, 1922.",bib,2013-04-18 19:25:51,0,1922,fr ,fre,BK
njp.32101054767437,allow,pdus,008900165,,NJP,2124712,16418257,,,23002626,"Relative bestimmung der schwerkraft in Budapest, von Karl Oltay ...","Druck des Franklin-vereins, 1917.",bib,2010-10-19 15:31:30,0,1917,hu ,hun,BK
njp.32101054771629,allow,pd,008900234,,NJP,2118714,9487820,,,05037120,"Historical sketch of the Cincinnati observatory 1843-1893 ... [By Jermain G. Porter, director] Published by authority of the Board of Directors of the University.",1893.,bib,2010-10-19 15:31:30,0,1893,ohu,eng,BK
njp.32101054771702,allow,pd,008900237,,NJP,2117428,8174298,,,06020655,Report to the Secretary of the Navy on recent improvements in astronomical instruments / by Simon Newcomb.,"G.P.O., 1884.",bib,2010-10-19 15:32:34,0,1884,dcu,eng,BK
njp.32101054772098,allow,pdus,008900248,,NJP,2124173,15156940,,,33023429,"Astronomie in ihrer Bedeutung für das praktische Leben, von Dr. Adolf Marcuse ...","B.G. Teubner, 1919.",bib,2010-10-19 15:32:05,0,1919,gw ,ger,BK
njp.32101054772155,allow,pd,008900250,,NJP,2120681,11725150,,,05021509,"Nuevos métodos astronómicos para determinar la hora, el azimut, la latitud y la longitud geograficas, con entera independencia de medidas angulares absolutas. Por Francisco Diaz Covarrubias.","Imprenta del gobierno, 1867.",bib,2010-10-19 15:32:05,0,1867,mx ,spa,BK
njp.32101054772189,allow,pd,008900252,,NJP,2120951,11953833,,,08015037,Photographic transits of one hundred and sixty-one stars. Published at the expense of Peter Fenelon Collier.,"Stormont & Jackson, printers, 1896.",bib,2010-10-19 15:30:58,0,1896,dcu,eng,BK
njp.32101054772965,allow,pd,008900276,,NJP,2128787,27359475,,,08020908,"Lists of longitudes, latitudes, and altitudes, being an extract from vol.II--Astronomy and barometric hypsometry.","Gov't. Print. Off., 1878.",bib,2010-10-19 15:30:22,1,1878,dcu,eng,BK
njp.32101054773104,allow,pdus,008900285,,NJP,2132460,40218131,,,06041021,"Individual observations of the lines widened in sunspot spectra made at the Solar Physics Observatory, South Kensington, during the period November 12th, 1879, to December 31st, 1897. Under the direction of Sir Norman Lockyer ...","Printed for H.M. Stationery Off., by Wyman and Sons, Limited, 1900.",bib,2010-10-19 15:30:58,0,1900,enk,eng,BK
njp.32101054773278,allow,pd,008900293,,NJP,2117259,7973852,,,06017062,G. B. Airy's Populäre physische Astronomie. Aus dem Englischen übers. von K. L. Edlem von Littrow.,"Hoffmann, 1839.",bib,2010-10-19 15:30:22,0,1839,gw ,ger,BK
njp.32101054773716,allow,pdus,008900300,,NJP,2122282,13504337,,,03024201,"Astrophysik; die beschaffenheit der himmelskörper, von dr. Walter F. Wislicenus. Mit 11 abbildungen.","G.J. Göschen, 1899.",bib,2010-10-19 15:30:22,0,1899,gw ,ger,BK
njp.32101057359869,allow,pd,008904115,,NJP,2115061,6351223,,,34020158,"The Stars and the earth, or, Thoughts upon space, time, and eternity.","Crosby, Nichols, Lee, and Company, 1860.",bib,2010-10-19 15:31:48,0,1860,mau,eng,BK
njp.32101058265362,allow,pdus,008905357,,NJP,2129630,29856811,,,10009392,"Catalogo della biblioteca dell'Osservatorio astronomico di Arcetri, per cura di V. Messeri assistente. Appendice.","Tip. Galletti e Cocci, 1909.",bib,2010-10-19 15:31:50,0,1909,it ,ita,BK
njp.32101058265628,allow,pd,008905361,,NJP,2127329,22206265,,,16000014,"Ecce cœlum; or, Parish astronomy. In six lectures. By a Connecticut pastor.","Noyes, Holmes and Company 1872.",bib,2010-10-19 15:31:50,0,1872,mau,eng,BK
njp.32101058265701,allow,pd,008905365,,NJP,2118854,9597481,,,42002769,The wonders of the heavens. By Camille Flammarion. From the French by Mrs. Norman Lockyer. With forty-eight illustrations.,"Scribner, Armstrong, & co., 1874.",bib,2010-10-18 11:36:20,0,1874,nyu,eng,BK
njp.32101058265842,allow,pd,008905370,vol. 3,NJP,2124826,16708740,,,04013092 //r87,Die wunder des himmels; oder Gemeinfassliche darstellung des weltsystems. Von J.J. Littrow ... Mit dem bildnisse des verfassers und astronomischen tafeln...,"C. Hoffmann, 1834-36.",bib,2010-10-18 11:36:20,0,1836,gw ,ger,BK
njp.32101058265859,allow,pd,008905370,vol. 2,NJP,2124826,16708740,,,04013092 //r87,Die wunder des himmels; oder Gemeinfassliche darstellung des weltsystems. Von J.J. Littrow ... Mit dem bildnisse des verfassers und astronomischen tafeln...,"C. Hoffmann, 1834-36.",bib,2010-10-18 11:35:56,0,1836,gw ,ger,BK
njp.32101058265867,allow,pd,008905370,vol. 1,NJP,2124826,16708740,,,04013092 //r87,Die wunder des himmels; oder Gemeinfassliche darstellung des weltsystems. Von J.J. Littrow ... Mit dem bildnisse des verfassers und astronomischen tafeln...,"C. Hoffmann, 1834-36.",bib,2010-10-18 11:37:26,0,1836,gw ,ger,BK
njp.32101058266154,allow,pd,008905379,,NJP,2108213,3324142,,,47036719,"An elementary treatise on astronomy: in four parts. Containing a systematic and comprehensive exposition of the theory, and the more important practical problems: with solar, lunar, and other astronomical tables. Designed for use as a text-book in colleges and the higher academies. By William A. Norton.",Wiley & Halsted 1856.,bib,2010-10-18 11:36:20,0,1856,nyu,eng,BK
njp.32101058266519,allow,pd,008905387,,NJP,2113619,5572904,,,11010399,"Half-hours with the summer stars, by Mary Proctor.","A.C. McClurg & co., 1911.",bib,2010-10-19 15:31:16,0,1911,ilu,eng,BK
njp.32101058266592,allow,pd,008905391,,NJP,1408833,5762744,,,07000178 //r,"A new theory of the diurnal rotation of the earth; demonstrated upon mathematical principles from the properties of the cycloid and epi-cycloid. With an application of the theory to the explanation of the various phenomena of the winds, tide, and of those stony and metallic concretions which have fallen from heaven upon the surface of the earth. By John Wood.",Printed at the Enquirer office. 1809.,bib,2010-10-18 11:36:20,0,1809,vau,eng,BK
njp.32101058266642,allow,pdus,008905392,,NJP,2119673,10544043,,,04000585,The planet Venus. By Ellen M. Clerke.,"Witherby and co., printers, 1893.",bib,2010-10-18 11:37:26,0,1893,enk,eng,BK
njp.32101058275361,allow,pd,008905480,,NJP,3053694,43859343,,,99000141,A new theory of the solar system.,J.A. Job?] c1899.,bib,2010-10-19 15:30:43,0,1899,utu,eng,BK
njp.32101058275916,allow,pdus,008905489,,NJP,2105713,2613262,,,34008583,"Das Weltgebäude. Eine gemeinverständliche Himmelskunde, von M. Wilhelm Meyer. Mit 287 Abbildungen im Text, 10 Karten und 31 Tafeln in Farbendruck, Heliogravüre und Holzschnitt von Th. Alphons, H. Harder.","Bibliographisches institut, 1898.",bib,2010-10-18 11:37:06,0,1898,xx ,ger,BK
nyp.33433087588384,allow,pdus,008905489,,NYP,.b137573467,2613262,,,34008583,"Das Weltgebäude. Eine gemeinverständliche Himmelskunde, von M. Wilhelm Meyer. Mit 287 Abbildungen im Text, 10 Karten und 31 Tafeln in Farbendruck, Heliogravüre und Holzschnitt von Th. Alphons, H. Harder.","Bibliographisches institut, 1898.",bib,2013-04-18 19:25:30,0,1898,xx ,ger,BK
njp.32101058276112,allow,pd,008905492,,NJP,2122783,14030932,,,05005483,"Die Sonne, Die wichtigeren neuen entdeckungen über ihren bau, ihre strahlungen, ihre stellung im weltfall und ihr verhältniss zu den übrigen hummelskörpern von P.A. Secchi ... Autorisirte deutsche ausgabe und originalwerk bezüglich der neusten von dem verfasser fürdie deutsche ausg. hinzugefügten beobachtungen und entdeckungen der jahre 1870-1871. Hrsg. durch dr. H. Schellen ... Mit zahlreichen holzschnitten, zwei photographien und acht farbigen taflen.","G. Westermann, 1872.",bib,2013-01-02 04:32:24,0,1872,gw ,ger,BK
njp.32101058276237,allow,pd,008905496,,NJP,2097250,769729,,,06017065,"Baby-worlds. An essay on the nascent members of our solar household. With an appendix, containing various papers and dissertations, astronomical, meteorological and chronological...","Dulau, 1863.",bib,2010-10-18 11:36:20,0,1863,enk,eng,BK
njp.32101058276328,allow,pdus,008905499,,NJP,2129696,30003242,,,06046815,Memoria sobre el eclipse total de sol del día 28 de mayo de 1900 / [por Antonio Tarazona].,"Estab. tipog. de los sucesores de Cuesta, 1899.",bib,2010-10-18 11:35:56,0,1899,sp ,spa,BK
njp.32101058276443,allow,pdus,008905502,,NJP,2114032,5796948,,,06019446,A Haynald-observatorium közleményei.,"Nyomatott a ""Hunyadi Mátyás"" irod. és könyvnyomdai intézetben, 1886-88.",bib,2010-10-18 11:36:20,0,1888,hu ,hun,SE
njp.32101058276591,allow,pd,008905504,,NJP,2098302,951770,,,06001341,Observations and orbits of the satellites of Mars. With data for ephemerides in 1879. By Asaph Hall ...,Govt. Print. Off. 1878.,bib,2010-10-19 15:31:50,0,1878,dcu,eng,BK
njp.32101058276674,allow,pdus,008905507,,NJP,2120556,11588561,,,05036074 //r973,"Über die bahn des ersten Uranussatelliten, Ariel, von Östen Bergstrand. (Mitgeteilt der Königl. Gesellschaft der wissenschaften zu Uppsala am 6 nov. 1903).","Druck der akademischen buchdruckerei E. Berling, 1904.",bib,2010-10-18 11:36:20,0,1904,sw ,ger,BK
njp.32101058276823,allow,pd,008905513,,NJP,2124784,16636491,,,06005085 //r,"A continuation of de Damoiseau's tables of the satellites of Jupiter, to the year 1900. By D.P. Todd. Published for the American Ephemeris and Nautical Almanac, by authority of the secretary of the navy.","Bureau of Navigation, 1876.",bib,2010-10-19 15:32:52,1,1876,dcu,eng,BK
uc2.ark:/13960/t3vt1j85n,allow,pd,008905513,,UC,.b14944381x,16636491,,,06005085 //r,"A continuation of de Damoiseau's tables of the satellites of Jupiter, to the year 1900. By D.P. Todd. Published for the American Ephemeris and Nautical Almanac, by authority of the secretary of the navy.","Bureau of Navigation, 1876.",bib,2011-02-17 19:30:07,1,1876,dcu,eng,BK
njp.32101058283530,allow,pd,008905576,,NJP,1945024,6593098,,,08010979,"Bessel's refraction tables, modified and expanded. (Forming the Appendix to the Greenwich observations, 1853)","Printed by G.E. Eyre and W. Spottiswoode for H.M. Stationery off., 1855.",bib,2010-10-19 15:31:50,0,1855,enk,eng,BK
njp.32101058626654,allow,pd,008909465,,NJP,2097078,742391,,,04013080 //r962,"An eulogy on the life and character of Nathaniel Bowditch ... Delivered at the request of the corporation of the city of Salem, May 24, 1838. By Daniel Appleton White.","Printed at the office of the Gazette, 1838.",bib,2010-10-24 20:30:11,0,1838,mau,eng,BK
njp.32101060194246,allow,pdus,008913289,,NJP,2060589,12169205,,,12005502,Einleitung in die astronomie von dr. A. v. Flotow.,"G.J. Göschen, 1911.",bib,2010-10-31 20:33:40,0,1911,gw ,ger,BK
njp.32101064499534,allow,pdus,008920663,,NJP,3510782,54750217,,,,Avalim-i felekiye : meşahir hey'iyünin asar-ı cedidesinden muktebes ve keşfiyat ve rasadat ahireyi muhtevidir / mütercimi Ohanes Agobyan.,"Boyacıyan Agop Matbaası, 1909.",bib,2010-10-22 19:30:11,0,1909,tu ,ota,BK
uc1.$b528814,allow,pdus,008931837,,UC,.b149695214,951746,,,06024973,Field catalogue of 983 transit stars. Mean places for 1870.0. [By George Davidson],"Govt. Print. Off., 1874.",bib,2010-11-02 20:33:58,0,1874,xx ,eng,BK
uc2.ark:/13960/t2r49hh1c,allow,pdus,008931837,,UC,.b149695214,951746,,,06024973,Field catalogue of 983 transit stars. Mean places for 1870.0. [By George Davidson],"Govt. Print. Off., 1874.",bib,2011-02-17 19:30:05,0,1874,xx ,eng,BK
uc1.$b529071,allow,pdus,008931888,,UC,.b150063702,30062847,,,,"De temporis e stellarum observationibus definiendi ratione apud veteres usitatissima, vom Dr. Bremiker ...",1856.,gfv,2011-08-01 14:08:53,0,1956,gw ,lat,BK
uc1.$b526972,allow,pdus,008932298,,UC,.b149455446,29537732,,,,"Himmelskunde, von Prof. Dr. Adolf Marcuse, ... .","Quelle & Meyer, 1919.",bib,2010-11-02 19:30:56,0,1919,gw ,ger,BK
uc1.$b527012,allow,pd,008932329,,UC,.b149451271,232897,,,,"The world: or, first lessons in astronomy and geology, in connetion with the present and past condition of our globe...","M. C. Younglove and company, 1848.",bib,2010-11-02 20:32:53,0,1848,xx ,eng,BK
uc2.ark:/13960/t0zp3x231,allow,pd,008932329,,UC,.b149451271,232897,,,,"The world: or, first lessons in astronomy and geology, in connetion with the present and past condition of our globe...","M. C. Younglove and company, 1848.",bib,2011-02-16 19:30:08,0,1848,xx ,eng,BK
hvd.32044097026025,allow,pd,008932329,,HVD,003436021,232897,,,,"The world: or, first lessons in astronomy and geology, in connetion with the present and past condition of our globe...","M. C. Younglove and company, 1848.",bib,2012-05-13 19:39:20,0,1848,xx ,eng,BK
uc1.$b527020,allow,pd,008932336,,UC,.b149917326,12735566,,,,"Recent advances in astronomy, by Alfred H. Fison ...","H.S. Stone, 1899.",bib,2010-11-02 20:30:50,0,1899,ilu,eng,BK
uc2.ark:/13960/t39020s6c,allow,pd,008932336,,UC,.b149917326,12735566,,,,"Recent advances in astronomy, by Alfred H. Fison ...","H.S. Stone, 1899.",bib,2011-02-15 19:30:09,0,1899,ilu,eng,BK
uc1.$b527028,allow,pd,008932340,,UC,.b15001014x,30012703,,,,The planetary and stellar worlds. A popular exposition of the great discoveries and theories of modern astronomy. In a series of ten lectures. By O.M. Mitchell ...,"C. Scribner, 1860.",bib,2010-11-03 20:30:31,0,1860,nyu,eng,BK
uc1.$b527033,allow,pd,008932342,,UC,.b15001000x,30012752,,,,Six lectures on astronomy.,Truth Seeker Co. [18--],bib,2010-11-02 20:31:50,0,1899,nyu,eng,BK
uc2.ark:/13960/t51g0kb2s,allow,pd,008932342,,UC,.b15001000x,30012752,,,,Six lectures on astronomy.,Truth Seeker Co. [18--],bib,2011-02-08 19:30:22,0,1899,nyu,eng,BK
uc1.$b527050,allow,pd,008932355,,UC,.b150009240,30013032,,,,"Ragionamenti sulla pluralità de' mondi, di M. e Fontenelle. Nuova traduzione italiana.","G. de Bonis, 1817.",bib,2010-11-02 20:32:53,0,1817,it ,ita,BK
uc1.$b527065,allow,pd,008932369,,UC,.b147314367,25664352,,,,"The geography of the heavens : and class book of astronomy accompanied by a celestial atlas / by Elijah H. Burritt, A.M.","Huntington & Savage ; H.W. Derby, 1849.",bib,2010-11-02 20:33:55,0,1849,nyu,eng,BK
uc2.ark:/13960/t9t14wc27,allow,pd,008932369,,UC,.b147314367,25664352,,,,"The geography of the heavens : and class book of astronomy accompanied by a celestial atlas / by Elijah H. Burritt, A.M.","Huntington & Savage ; H.W. Derby, 1849.",bib,2011-02-13 19:30:11,0,1849,nyu,eng,BK
uc1.$b527069,allow,pd,008932370,,UC,.b149752374,16841303,,,,Deuxième lettre à M. de Humboldt : sur quelques points de l'histoire de l'astronomie et des mathématiques chez les Orientaux / par L.-Am. Sédillot.,1859.,bib,2010-11-02 20:30:50,0,1859,fr ,fre,BK
uc1.$b527094,allow,pd,008932375,,UC,.b149741467,13117348,,,,Les merveilles célestes : lectures du soir / par Camille Flammarion.,"Librairie de L. Hachette et Cie, 1867.",bib,2010-11-01 19:31:18,0,1867,fr ,fre,BK
hvd.32044025683723,allow,pd,008932375,,HVD,004182184,13117348,,,,Les merveilles célestes : lectures du soir / par Camille Flammarion.,"Librairie de L. Hachette et Cie, 1867.",bib,2012-05-13 19:33:21,0,1867,fr ,fre,BK
uc1.$b527095,allow,pd,008932376,,UC,.b149740633,10653495,,,00000312//r902,"Elementary astronomy; a beginner's text-book, by Edward S. Holden ...","H. Holt and company, 1899.",bib,2010-11-01 19:31:18,0,1899,nyu,eng,BK
uc2.ark:/13960/t6639mq0m,allow,pd,008932376,,UC,.b149740633,10653495,,,00000312//r902,"Elementary astronomy; a beginner's text-book, by Edward S. Holden ...","H. Holt and company, 1899.",bib,2011-02-14 19:30:13,0,1899,nyu,eng,BK
uc1.$b527098,allow,pd,008932377,,UC,.b149740402,13696074,,,,"A new manual of the elements of astronomy, descriptive and mathematical ... By Henry Kiddle ...","Ivison, Blakeman Taylor, & company, 1871.",bib,2010-11-01 19:31:18,0,1871,nyu,eng,BK
uc2.ark:/13960/t1cj88s14,allow,pd,008932377,,UC,.b149740402,13696074,,,,"A new manual of the elements of astronomy, descriptive and mathematical ... By Henry Kiddle ...","Ivison, Blakeman Taylor, & company, 1871.",bib,2011-02-12 19:30:09,0,1871,nyu,eng,BK
hvd.32044097025894,allow,pd,008932377,,HVD,003330088,13696074,,,,"A new manual of the elements of astronomy, descriptive and mathematical ... By Henry Kiddle ...","Ivison, Blakeman Taylor, & company, 1871.",bib,2012-05-13 19:39:20,0,1871,nyu,eng,BK
uc1.$b527099,allow,pdus,008932378,,UC,".b14974027x,b167195803",29775430,,,,"Astronomische Abende. Allgemein verständliche Unterhaltungen über Geschichte und Ergebnisse der Himmels-Erforschung. Von Prof. Dr. Hermann J. Klein, ...","E.H. Mayer, [1890]",bib,2010-11-01 19:31:18,0,1890,gw ,ger,BK
uc1.$b527100,allow,pd,008932379,,UC,.b149741194,15726427,,,03002176,The heavens above: a popular handbook of astronomy. By J. A. Gillet ... and W. J. Rolfe ... with six lithographic plates and four hundred and sixty wood engravings.,"Potter, Ainsworth, & co., 1882.",bib,2010-11-01 20:31:02,0,1882,nyu,eng,BK
uc2.ark:/13960/t6h12wr0t,allow,pd,008932379,,UC,.b149741194,15726427,,,03002176,The heavens above: a popular handbook of astronomy. By J. A. Gillet ... and W. J. Rolfe ... with six lithographic plates and four hundred and sixty wood engravings.,"Potter, Ainsworth, & co., 1882.",bib,2011-02-02 19:30:14,0,1882,nyu,eng,BK
uc1.$b527110,allow,pd,008932385,,UC,.b149734839,29786277,,,,"Leçons de cosmographie, rédigées d'après les programmes officiels, par H. Faye ...","L. Hachette et cie, 1854.",bib,2010-11-01 20:31:02,0,1854,fr ,fre,BK
uc1.$b527111,allow,pd,008932386,,UC,.b149460788,1905045,,,04013090,Astronomy for schools and colleges by Simon Newcomb...and Edward S. Holden.,"H. Holt and company, 1879.",bib,2010-11-01 20:34:17,0,1879,nyu,eng,BK
uc2.ark:/13960/t5j961q9p,allow,pd,008932386,,UC,.b149460788,1905045,,,04013090,Astronomy for schools and colleges by Simon Newcomb...and Edward S. Holden.,"H. Holt and company, 1879.",bib,2011-02-09 19:30:17,0,1879,nyu,eng,BK
uc1.$b527113,allow,pd,008932387,,UC,.b149740098,16708745,,,04013093//r87,Die wunder des himmels; oder Gemeinfassliche darstellung des weltsystems. Von J.J. von Littrow ...,"Hoffmann, 1837.",bib,2010-11-02 20:33:55,0,1837,gw ,ger,BK
uc1.$b527114,allow,pdus,008932388,,UC,.b149739941,29775439,,,,"Wunder des himmels; oder, Gemeinfassliche darstellung des weltsystems.","F. Dümmler, 1897.",bib,2012-10-27 19:30:53,0,1897,gw ,ger,BK
uc1.$b527115,allow,pd,008932389,,UC,.b14973993x,2764879,,,,Erläuterungen zu J. J. v. Littrow's vorlesungen über Astronomie ; (Wien 1830 bei J. G. Heubner) mit fünf Tafeln / von C. L. v. Littrow.,"In Commission der C. Gerold, 1842.",bib,2010-11-01 20:34:17,0,1842,xx ,ger,BK
uc1.$b527116,allow,pd,008932390,,UC,.b149739059,29781172,,,,"A high-school astronomy: in which the descriptive, physical, and practical are combined ... By Hiram Mattison ...","Mason brothers, [etc., etc. c1858]",bib,2010-11-03 20:30:31,0,1858,nyu,eng,BK
